Timestamp,Relative time (in days),T (°C),RH (%),CO2 (ppm),NO2 (ppb),O3 (ppb),NO (ppb),SO2 (ppb),CO (ppb),H2S (ppb),TVOC (µg/m3 eq.),PM1 (ug/m3),PM2.5 (ug/m3),PM10 (ug/m3)
2021-03-16T13:59:23.741140,1.196,19.11,44.81,552.86,19.88,31.48,2.09,0.80,233.46,0.26,102.72,3.40,3.94,4.59
2021-03-16T14:02:23.957220,1.198,19.11,44.81,552.86,19.88,33.36,2.24,0.77,232.70,0.25,102.72,3.70,4.51,5.02
2021-03-16T14:05:24.156723,1.200,19.11,44.81,548.76,19.45,27.67,1.90,0.84,235.62,0.25,89.84,4.15,5.54,6.10
2021-03-16T14:08:24.357230,1.202,19.01,44.81,549.79,21.57,28.03,1.95,0.79,231.19,0.25,89.84,3.70,4.40,4.59
2021-03-16T14:11:24.571573,1.204,19.01,45.02,559.01,25.37,27.57,1.90,0.71,234.32,0.25,102.72,3.10,3.49,8.80
2021-03-16T14:14:24.774472,1.206,19.11,45.02,563.10,24.95,26.37,2.04,0.74,231.84,0.25,102.72,4.15,5.20,5.56
2021-03-16T14:17:24.974951,1.208,19.01,45.23,553.88,21.99,27.36,2.04,0.82,232.70,0.26,89.84,3.40,4.06,4.38
2021-03-16T14:20:25.170245,1.210,19.11,45.12,556.96,24.53,25.93,2.34,0.73,235.08,0.25,102.72,3.25,3.83,4.05
2021-03-16T14:23:25.367519,1.213,19.01,45.23,552.86,23.26,29.07,2.04,0.78,235.40,0.24,89.84,3.25,4.17,7.07
2021-03-16T14:26:25.585520,1.215,19.11,45.02,554.91,23.26,28.70,2.29,0.76,233.46,0.25,89.84,3.40,4.40,4.70
2021-03-16T14:29:25.782130,1.217,19.11,45.02,562.08,19.45,31.04,1.51,0.77,233.57,0.24,89.84,3.55,4.06,4.38
2021-03-16T14:32:25.983021,1.219,19.11,44.91,561.05,22.84,28.25,2.29,0.75,234.97,0.24,89.84,4.15,4.74,5.13
2021-03-16T14:35:26.211465,1.221,19.11,45.02,556.96,23.68,26.90,2.14,0.74,235.19,0.23,89.84,4.15,5.08,5.45
2021-03-16T14:38:26.421532,1.223,19.01,44.91,554.91,24.10,26.23,1.90,0.83,233.68,0.23,89.84,4.00,5.08,5.56
2021-03-16T14:41:26.553017,1.225,19.11,45.02,547.74,19.45,26.92,2.48,0.78,233.35,0.24,102.72,3.85,5.08,5.78
2021-03-16T14:44:26.753512,1.227,19.11,45.02,550.81,19.03,30.59,2.19,0.80,231.63,0.23,102.72,4.15,5.20,5.78
2021-03-16T14:47:26.950229,1.229,19.11,45.23,543.64,17.76,33.36,2.34,0.82,231.30,0.24,102.72,4.15,5.31,5.67
2021-03-16T14:50:27.170215,1.231,19.21,45.12,559.01,18.18,34.93,2.04,0.78,231.41,0.23,89.84,3.85,4.86,5.35
2021-03-16T14:53:27.380424,1.233,19.21,45.12,554.91,19.45,30.29,2.09,0.80,231.19,0.24,102.72,3.85,5.08,5.67
2021-03-16T14:56:27.610209,1.235,19.21,45.23,556.96,19.03,32.46,2.43,0.81,230.87,0.23,102.72,3.40,3.71,3.84
2021-03-16T14:59:27.770078,1.238,19.21,45.33,541.59,17.34,31.42,2.34,0.84,230.66,0.24,102.72,2.80,3.26,3.51
2021-03-16T15:02:27.994125,1.240,19.21,45.23,556.96,18.18,29.69,2.09,0.78,230.87,0.24,89.84,3.55,4.51,4.91
2021-03-16T15:05:28.203332,1.242,19.21,45.12,561.05,18.61,30.14,2.38,0.77,229.36,0.23,76.95,3.40,4.17,4.48
2021-03-16T15:08:28.444695,1.244,19.21,45.02,551.84,20.72,30.88,2.43,0.75,229.90,0.22,76.95,3.55,4.63,4.91
2021-03-16T15:11:28.652522,1.246,19.21,44.91,553.88,17.76,28.50,2.19,0.82,230.33,0.22,76.95,3.55,4.63,5.02
2021-03-16T15:14:28.878243,1.248,19.21,44.91,546.71,19.03,29.84,2.29,0.77,230.33,0.22,76.95,3.55,4.74,5.45
2021-03-16T15:17:29.092017,1.250,19.21,44.91,554.91,20.30,29.68,2.68,0.71,231.41,0.22,76.95,3.55,4.51,5.02
2021-03-16T15:20:29.331604,1.252,19.21,44.91,556.96,19.03,29.84,2.48,0.81,231.19,0.22,76.95,3.25,4.28,5.24
2021-03-16T15:23:29.547014,1.254,19.32,44.91,557.98,16.92,30.97,2.29,0.81,233.78,0.21,76.95,4.90,7.02,12.57
2021-03-16T15:26:29.754174,1.256,19.32,44.91,551.84,16.07,31.95,2.43,0.80,230.87,0.22,76.95,12.12,22.44,43.94
2021-03-16T15:29:29.984477,1.258,19.32,45.02,550.81,18.18,30.44,2.09,0.82,230.33,0.21,89.84,5.50,8.28,12.14
2021-03-16T15:32:30.180531,1.260,19.32,45.12,561.05,20.30,29.68,2.09,0.81,229.90,0.22,89.84,3.10,3.94,5.67
2021-03-16T15:35:30.408651,1.263,19.32,45.23,552.86,21.14,26.84,2.38,0.72,232.06,0.23,102.72,3.70,4.51,5.13
2021-03-16T15:38:30.617031,1.265,19.32,45.33,556.96,21.14,28.33,2.24,0.79,232.49,0.22,102.72,4.60,5.88,7.50
2021-03-16T15:41:30.839056,1.267,19.32,45.54,550.81,21.57,29.16,2.34,0.78,228.71,0.22,89.84,4.00,4.86,6.42
2021-03-16T15:44:31.049233,1.269,19.32,45.44,546.71,17.34,30.67,2.00,0.81,228.07,0.22,89.84,3.85,4.97,6.86
2021-03-16T15:47:31.274298,1.271,19.32,45.33,556.96,15.22,33.67,2.24,0.84,227.42,0.22,89.84,4.30,4.74,5.35
2021-03-16T15:50:31.482818,1.273,19.42,45.23,560.03,18.61,28.27,2.48,0.80,228.39,0.22,89.84,4.45,5.08,5.56
2021-03-16T15:53:31.691284,1.275,19.42,45.44,553.88,16.07,31.95,2.24,0.78,228.17,0.22,76.95,5.20,6.23,10.84
2021-03-16T15:56:31.898713,1.277,19.42,45.33,556.96,18.61,32.01,2.53,0.78,228.17,0.22,76.95,5.05,6.23,6.75
2021-03-16T15:59:32.105981,1.279,19.42,45.23,557.98,20.72,23.77,2.14,0.77,228.93,0.22,76.95,5.20,6.34,6.86
2021-03-16T16:02:32.314764,1.281,19.42,45.33,559.01,16.07,31.20,2.34,0.80,232.49,0.22,76.95,4.75,5.20,5.88
2021-03-16T16:05:32.535272,1.283,19.42,45.23,559.01,20.30,25.94,2.48,0.74,228.93,0.22,76.95,4.90,5.65,5.88
2021-03-16T16:08:32.749949,1.285,19.42,45.12,551.84,18.61,26.77,2.68,0.79,231.30,0.21,76.95,4.90,5.65,5.88
2021-03-16T16:11:32.890597,1.288,19.42,45.12,562.08,19.03,28.72,2.63,0.80,230.66,0.21,76.95,4.60,5.65,6.42
2021-03-16T16:14:33.123642,1.290,19.52,45.02,556.96,17.34,28.05,2.68,0.84,231.30,0.21,76.95,4.60,5.43,5.78
2021-03-16T16:17:33.339437,1.292,19.42,44.91,555.93,15.65,31.50,2.82,0.76,230.76,0.21,76.95,5.05,6.80,7.50
2021-03-16T16:20:33.461233,1.294,19.52,44.91,568.22,18.18,28.19,2.77,0.82,230.98,0.21,76.95,4.75,6.34,8.15
2021-03-16T16:23:33.661937,1.296,19.52,45.02,557.98,21.99,26.23,3.41,0.73,230.12,0.21,76.95,4.75,5.65,9.55
2021-03-16T16:26:33.860223,1.298,19.52,44.91,557.98,17.34,28.80,2.53,0.86,231.95,0.21,76.95,4.60,5.20,5.56
2021-03-16T16:29:34.059592,1.300,19.62,44.81,559.01,16.07,27.08,2.43,0.83,231.41,0.20,76.95,5.05,6.00,11.60
2021-03-16T16:32:34.257854,1.302,19.62,44.91,568.22,15.65,30.00,2.48,0.85,232.92,0.21,76.95,6.11,6.34,6.42
2021-03-16T16:35:34.477293,1.304,19.62,44.71,549.79,15.22,29.18,2.63,0.84,232.27,0.20,76.95,5.20,5.65,5.78
2021-03-16T16:38:34.677008,1.306,19.62,44.60,553.88,15.65,28.50,2.92,0.84,230.76,0.20,76.95,5.05,5.88,6.42
2021-03-16T16:41:34.886007,1.308,19.62,44.60,560.03,16.49,29.77,2.63,0.84,230.66,0.20,76.95,4.90,5.20,5.45
2021-03-16T16:44:35.103030,1.310,19.62,44.60,560.03,15.65,30.00,2.77,0.83,232.17,0.20,76.95,5.35,6.23,7.07
2021-03-16T16:47:35.336063,1.313,19.62,44.71,560.03,24.95,20.38,6.03,0.69,234.75,0.21,76.95,5.50,6.45,7.29
2021-03-16T16:50:35.535815,1.315,19.62,44.60,561.05,18.18,25.57,2.48,0.81,233.78,0.20,76.95,4.90,5.77,6.42
2021-03-16T16:53:35.750499,1.317,19.62,44.60,561.05,17.76,23.63,2.87,0.82,231.73,0.19,76.95,4.15,4.28,4.48
2021-03-16T16:56:35.950546,1.319,19.62,44.60,547.74,15.22,27.31,2.53,0.85,234.32,0.19,76.95,3.40,3.37,3.73
2021-03-16T16:59:36.120247,1.321,19.52,44.60,550.81,19.03,27.59,3.36,0.81,231.73,0.19,76.95,4.15,4.74,5.02
2021-03-16T17:02:36.320656,1.323,19.62,44.71,547.74,21.99,25.49,3.75,0.73,231.73,0.19,76.95,4.15,4.86,5.45
2021-03-16T17:05:36.520831,1.325,19.52,44.71,554.91,16.92,25.73,2.38,0.83,230.33,0.20,76.95,4.15,4.51,4.70
2021-03-16T17:08:36.722638,1.327,19.52,44.71,559.01,18.18,27.82,3.26,0.78,230.01,0.18,76.95,4.60,5.43,9.12
2021-03-16T17:11:36.939692,1.329,19.52,44.60,547.74,20.72,28.63,2.68,0.77,231.41,0.19,76.95,5.81,7.94,13.86
2021-03-16T17:14:37.142318,1.331,19.52,44.81,563.10,26.64,20.68,4.96,0.65,231.73,0.20,89.84,6.56,8.05,10.20
2021-03-16T17:17:37.360193,1.333,19.52,45.02,557.98,27.06,19.25,4.48,0.73,252.12,0.20,89.84,10.02,14.44,23.89
2021-03-16T17:20:37.570289,1.335,19.52,44.91,565.15,22.41,24.06,3.02,0.72,232.60,0.19,76.95,9.72,12.05,14.73
2021-03-16T17:23:37.781732,1.338,19.52,45.02,551.84,21.99,21.74,2.68,0.78,231.30,0.19,89.84,7.16,7.60,11.60
2021-03-16T17:26:37.998933,1.340,19.52,44.91,546.71,20.72,21.52,2.53,0.78,235.83,0.19,76.95,7.61,8.62,8.90
2021-03-16T17:29:38.201878,1.342,19.62,44.81,559.01,17.76,29.62,2.82,0.73,231.41,0.19,89.84,7.76,9.31,10.20
2021-03-16T17:32:38.411575,1.344,19.72,44.50,559.01,18.61,26.40,2.82,0.79,232.06,0.19,76.95,8.06,9.31,9.55
2021-03-16T17:35:38.620659,1.346,19.72,44.50,565.15,18.61,26.40,2.58,0.80,234.00,0.19,76.95,7.91,8.97,9.33
2021-03-16T17:38:38.831411,1.348,19.82,44.39,555.93,17.34,26.93,2.34,0.84,231.41,0.19,76.95,7.76,8.97,10.41
2021-03-16T17:41:39.037627,1.350,19.72,44.29,544.67,17.76,24.00,3.11,0.80,237.88,0.19,76.95,6.71,7.94,8.90
2021-03-16T17:44:39.244547,1.352,19.72,44.29,566.18,18.18,25.20,2.68,0.84,233.57,0.18,76.95,6.71,7.71,9.44
2021-03-16T17:47:39.464192,1.354,19.82,44.08,555.93,16.07,27.08,2.53,0.80,232.38,0.19,76.95,6.11,7.14,8.90
2021-03-16T17:50:39.668605,1.356,19.92,44.29,561.05,14.80,29.48,2.97,0.85,234.11,0.18,76.95,6.11,7.25,7.93
2021-03-16T17:53:39.797192,1.358,19.92,44.08,553.88,14.80,27.23,2.82,0.86,232.70,0.19,76.95,6.41,7.14,7.50
2021-03-16T17:56:40.006466,1.360,19.92,44.08,559.01,16.49,24.91,2.63,0.87,231.19,0.18,76.95,6.41,7.71,9.87
2021-03-16T17:59:40.217274,1.363,20.03,43.98,561.05,16.49,26.40,2.97,0.89,236.48,0.18,76.95,5.96,6.68,6.96
2021-03-16T18:02:40.431517,1.365,20.03,43.77,552.86,13.96,28.21,2.92,0.88,232.38,0.18,76.95,6.56,7.37,7.93
2021-03-16T18:05:40.637358,1.367,20.03,43.77,562.08,15.65,24.76,2.63,0.82,230.98,0.18,76.95,7.01,7.82,8.04
2021-03-16T18:08:40.842655,1.369,20.03,43.77,552.86,15.22,27.31,3.16,0.84,235.62,0.17,76.95,7.31,8.05,8.36
2021-03-16T18:11:41.051252,1.371,20.03,43.66,542.62,16.07,25.21,2.97,0.84,231.19,0.17,76.95,8.06,8.97,13.43
2021-03-16T18:14:41.252925,1.373,20.03,43.66,562.08,13.96,28.21,2.73,0.82,232.49,0.17,76.95,7.91,8.97,13.86
2021-03-16T18:17:41.457308,1.375,20.03,43.77,550.81,15.65,24.01,2.58,0.92,233.78,0.17,76.95,8.36,9.42,9.77
2021-03-16T18:20:41.674066,1.377,20.03,43.77,552.86,14.80,24.99,3.16,0.89,229.79,0.17,76.95,8.06,8.51,8.58
2021-03-16T18:23:41.885008,1.379,20.03,43.87,562.08,16.07,23.34,3.21,0.89,234.97,0.17,76.95,7.61,8.74,9.01
2021-03-16T18:26:42.114430,1.381,20.03,43.87,552.86,14.38,26.41,3.11,0.82,232.38,0.18,76.95,7.76,8.85,9.12
2021-03-16T18:29:42.313040,1.383,20.03,43.77,543.64,15.22,25.81,2.92,0.81,229.47,0.18,76.95,9.11,9.76,12.35
2021-03-16T18:32:42.528304,1.385,20.13,43.87,556.96,16.92,23.48,2.68,0.81,233.68,0.18,76.95,8.51,9.65,10.09
2021-03-16T18:35:42.744726,1.388,20.13,43.87,555.93,18.61,22.65,2.92,0.81,230.76,0.18,76.95,8.06,8.85,9.12
2021-03-16T18:38:42.952658,1.390,20.13,43.77,559.01,18.61,22.28,2.73,0.74,230.22,0.18,76.95,7.46,8.62,8.90
2021-03-16T18:41:43.158417,1.392,20.13,43.77,559.01,18.61,22.65,3.07,0.80,239.07,0.18,76.95,6.71,7.37,7.61
2021-03-16T18:44:43.366892,1.394,20.03,43.87,559.01,16.92,21.98,2.92,0.84,233.46,0.18,76.95,5.66,6.34,8.26
2021-03-16T18:47:43.561335,1.396,20.13,43.87,551.84,15.65,25.88,2.97,0.85,230.98,0.18,76.95,5.81,6.57,6.86
2021-03-16T18:50:43.760045,1.398,20.13,43.87,554.91,14.80,29.11,3.16,0.86,231.52,0.17,76.95,5.96,6.57,6.75
2021-03-16T18:53:43.959680,1.400,20.03,43.77,548.76,14.80,29.48,3.41,0.87,229.36,0.18,76.95,5.96,6.57,7.18
2021-03-16T18:56:44.160330,1.402,20.03,43.98,570.27,17.34,27.30,3.31,0.80,252.66,0.18,89.84,5.66,6.23,9.77
2021-03-16T18:59:44.372519,1.404,20.03,43.87,559.01,17.34,23.93,2.87,0.81,232.17,0.17,76.95,5.50,6.11,6.64
2021-03-16T19:02:44.570732,1.406,20.03,43.77,554.91,15.22,28.06,3.07,0.80,229.04,0.17,76.95,7.31,10.45,13.43
2021-03-16T19:05:44.769761,1.408,20.03,43.87,559.01,16.92,27.23,3.16,0.84,252.77,0.17,76.95,23.11,42.07,78.87
2021-03-16T19:08:44.966256,1.410,20.13,43.66,553.88,15.65,26.26,3.55,0.76,230.87,0.17,76.95,10.32,15.24,26.59
2021-03-16T19:11:45.161477,1.413,20.13,43.77,551.84,18.61,20.78,3.50,0.86,228.39,0.17,76.95,6.11,7.71,8.58
2021-03-16T19:14:45.381678,1.415,20.23,43.66,559.01,16.92,23.48,3.36,0.83,232.70,0.17,76.95,5.05,6.00,7.18
2021-03-16T19:17:45.588008,1.417,20.13,43.35,550.81,21.99,21.37,4.62,0.76,227.10,0.16,76.95,4.45,5.43,5.88
2021-03-16T19:20:45.786903,1.419,20.23,43.35,552.86,20.30,24.82,4.43,0.74,225.26,0.16,76.95,4.15,4.97,5.35
2021-03-16T19:23:45.988927,1.421,20.13,43.35,556.96,20.30,24.07,5.11,0.73,230.98,0.16,76.95,4.15,5.43,6.96
2021-03-16T19:26:46.154933,1.423,20.13,43.35,549.79,24.95,22.25,8.52,0.64,226.56,0.16,76.95,4.00,5.08,5.45
2021-03-16T19:29:46.378373,1.425,20.13,43.35,544.67,31.29,18.86,26.81,0.62,231.30,0.18,102.72,4.30,5.43,6.21
2021-03-16T19:32:46.592904,1.427,20.23,43.35,563.10,31.72,18.94,27.11,0.71,234.75,0.17,89.84,3.85,4.74,5.13
2021-03-16T19:35:46.793471,1.429,20.13,43.24,553.88,27.49,22.70,17.76,0.68,225.15,0.16,89.84,4.15,5.08,6.32
2021-03-16T19:38:46.993406,1.431,20.13,43.24,552.86,27.06,21.12,14.65,0.74,230.12,0.15,89.84,3.70,4.63,5.88
2021-03-16T19:41:47.180745,1.433,20.13,42.83,557.98,31.29,21.11,37.33,0.64,230.12,0.17,102.72,3.70,4.74,5.13
2021-03-16T19:44:47.399072,1.435,20.13,42.10,559.01,35.95,21.92,62.44,0.50,229.04,0.17,128.48,3.25,4.40,4.81
2021-03-16T19:47:47.598441,1.438,20.13,41.57,566.18,35.10,27.38,54.55,0.45,228.71,0.12,128.48,4.15,5.43,5.78
2021-03-16T19:50:47.799559,1.440,20.13,41.57,555.93,38.06,26.03,55.09,0.39,221.16,0.11,115.60,3.85,5.08,5.45
2021-03-16T19:53:47.997655,1.442,20.13,41.47,550.81,38.06,19.29,35.04,0.47,220.73,0.09,115.60,3.55,4.63,5.02
2021-03-16T19:56:48.197484,1.444,20.03,41.36,549.79,32.56,26.20,26.13,0.45,214.37,0.09,89.84,3.55,4.74,5.24
2021-03-16T19:59:48.396998,1.446,20.03,41.47,552.86,35.52,20.34,25.11,0.53,219.65,0.09,102.72,5.05,6.68,11.38
2021-03-16T20:02:48.598102,1.448,20.03,41.47,551.84,34.25,24.62,27.84,0.46,213.51,0.10,89.84,5.96,7.82,8.58
2021-03-16T20:05:48.813933,1.450,20.03,41.26,549.79,33.83,28.29,22.58,0.48,218.25,0.09,89.84,5.96,7.37,7.72
2021-03-16T20:08:49.011356,1.452,20.13,41.16,553.88,35.10,21.77,21.66,0.43,214.58,0.09,89.84,5.96,7.94,9.23
2021-03-16T20:11:49.211426,1.454,20.03,40.95,554.91,35.10,25.14,31.39,0.43,220.95,0.11,89.84,5.96,8.05,8.69
2021-03-16T20:14:49.411649,1.456,20.13,40.95,548.76,34.68,25.44,28.27,0.41,222.03,0.10,76.95,6.71,8.62,9.23
2021-03-16T20:17:49.612331,1.458,20.13,40.95,563.10,53.28,25.67,83.26,0.11,276.28,0.15,115.60,6.11,6.23,6.32
2021-03-16T20:20:49.820611,1.460,20.23,40.84,604.07,73.16,38.85,146.43,0.03,367.20,0.15,154.25,5.35,5.65,5.78
2021-03-16T20:23:50.031286,1.463,20.23,40.43,557.98,35.95,29.03,28.27,0.52,232.17,0.02,64.07,3.25,3.94,5.13
2021-03-16T20:26:50.231566,1.465,20.23,40.22,540.57,21.57,29.90,6.76,0.65,210.38,0.04,51.19,2.95,3.60,7.18
2021-03-16T20:29:50.454665,1.467,20.13,40.11,541.59,19.03,30.59,5.60,0.67,211.46,0.07,51.19,3.55,3.94,5.24
2021-03-16T20:32:50.655850,1.469,20.13,40.43,529.30,20.30,28.56,6.67,0.62,216.96,0.08,51.19,3.70,4.63,6.64
2021-03-16T20:35:50.857270,1.471,20.13,40.22,576.42,56.24,31.43,61.85,0.20,293.00,0.11,89.84,4.30,5.77,7.93
2021-03-16T20:38:51.071003,1.473,20.13,40.01,544.67,26.22,28.47,8.61,0.60,214.37,0.05,51.19,3.70,4.74,5.13
2021-03-16T20:41:51.279114,1.475,20.13,39.90,541.59,22.84,27.88,6.28,0.59,210.70,0.06,51.19,3.85,5.20,6.86
2021-03-16T20:44:51.481648,1.477,20.13,39.90,545.69,26.22,26.59,6.86,0.54,208.00,0.06,51.19,4.30,6.34,10.41
2021-03-16T20:47:51.680721,1.479,20.13,39.80,555.93,25.37,26.07,6.86,0.65,210.49,0.07,38.31,4.00,5.20,5.56
2021-03-16T20:50:51.881769,1.481,20.13,40.01,543.64,26.64,24.05,6.67,0.57,210.27,0.08,51.19,3.85,6.23,28.53
2021-03-16T20:53:52.100412,1.483,20.13,39.90,541.59,28.76,23.66,8.22,0.50,217.82,0.08,51.19,4.75,6.80,18.61
2021-03-16T20:56:52.296538,1.485,20.13,40.11,538.52,24.10,26.60,5.40,0.65,218.36,0.08,51.19,11.22,19.47,47.18
2021-03-16T20:59:52.496505,1.488,20.13,39.90,548.76,21.14,26.09,5.99,0.70,216.85,0.08,51.19,3.85,4.97,13.11
2021-03-16T21:02:52.692409,1.490,20.13,39.80,550.81,20.72,24.14,4.23,0.66,215.02,0.08,51.19,2.95,3.03,4.27
2021-03-16T21:05:52.929515,1.492,20.13,39.69,547.74,24.10,23.61,7.25,0.65,214.91,0.08,51.19,2.80,2.69,2.87
2021-03-16T21:08:53.167787,1.494,20.03,39.59,542.62,21.99,22.86,7.40,0.61,220.52,0.08,51.19,3.10,2.92,3.08
2021-03-16T21:11:53.419932,1.496,20.13,39.38,538.52,24.95,23.38,7.45,0.57,213.72,0.07,38.31,2.95,2.69,2.97
2021-03-16T21:14:53.633285,1.498,20.03,39.17,537.50,22.41,25.93,6.62,0.62,216.63,0.07,38.31,2.80,2.69,2.87
2021-03-16T21:17:53.879770,1.500,20.03,38.96,537.50,21.99,19.87,6.47,0.62,213.94,0.07,38.31,3.40,3.37,3.51
2021-03-16T21:20:54.104543,1.502,20.03,39.07,537.50,20.30,25.57,5.35,0.68,230.12,0.07,38.31,2.80,2.80,3.19
2021-03-16T21:23:54.327436,1.504,19.92,39.17,547.74,22.41,21.81,4.38,0.59,214.80,0.07,38.31,3.25,3.14,3.19
2021-03-16T21:26:54.525464,1.506,19.82,39.49,541.59,28.76,18.42,4.67,0.54,216.42,0.07,51.19,4.15,4.74,5.02
2021-03-16T21:29:54.744196,1.508,19.72,39.90,541.59,28.33,18.35,3.70,0.61,222.89,0.09,64.07,6.41,10.68,17.10
2021-03-16T21:32:54.955050,1.510,19.62,40.43,553.88,28.33,19.85,3.80,0.74,226.56,0.09,76.95,7.31,13.42,25.51
2021-03-16T21:35:55.110375,1.513,19.62,40.84,542.62,27.49,16.33,3.26,0.72,231.09,0.11,115.60,7.31,13.53,21.09
2021-03-16T21:38:55.324875,1.515,19.62,40.95,537.50,25.37,17.84,3.70,0.82,233.78,0.12,128.48,7.76,13.99,21.52
2021-03-16T21:41:55.529734,1.517,19.72,41.05,550.81,23.68,20.91,2.92,0.88,235.72,0.13,154.25,7.61,13.76,20.33
2021-03-16T21:44:55.765967,1.519,19.82,41.05,542.62,24.10,14.25,3.75,0.87,237.13,0.13,154.25,7.91,13.07,18.50
2021-03-16T21:47:55.984598,1.521,19.92,41.05,554.91,21.99,16.50,3.60,0.88,241.01,0.14,192.89,7.76,13.99,18.39
2021-03-16T21:50:56.190012,1.523,20.03,40.95,554.91,21.57,17.18,3.31,0.96,241.87,0.13,205.77,7.01,11.82,15.91
2021-03-16T21:53:56.400376,1.525,20.13,40.84,556.96,20.30,16.58,3.46,0.99,243.17,0.13,218.66,6.86,12.28,16.67
2021-03-16T21:56:56.624353,1.527,20.33,40.74,551.84,17.76,19.89,3.46,0.98,247.05,0.13,244.42,6.86,11.48,16.34
2021-03-16T21:59:56.831508,1.529,20.43,40.63,563.10,17.76,16.52,3.99,1.00,248.24,0.13,257.30,6.86,11.13,12.14
2021-03-16T22:02:57.038035,1.531,20.53,40.53,564.13,16.49,17.42,3.65,1.02,251.90,0.14,270.18,6.71,11.02,13.76
2021-03-16T22:05:57.258258,1.533,20.63,40.43,563.10,17.76,13.15,4.28,1.07,255.03,0.13,308.83,6.71,10.68,13.76
2021-03-16T22:08:57.436044,1.535,20.74,40.11,560.03,14.38,19.30,4.33,1.04,254.71,0.12,347.48,6.56,11.70,16.02
2021-03-16T22:11:57.640496,1.538,20.94,39.90,553.88,15.22,16.45,4.19,1.00,256.22,0.11,489.18,6.71,11.82,15.59
2021-03-16T22:14:57.797492,1.540,21.04,39.69,557.98,12.69,17.51,4.53,1.06,259.56,0.11,592.23,6.56,10.56,14.62
2021-03-16T22:17:57.976663,1.542,21.14,39.49,557.98,13.96,13.23,4.62,1.06,263.88,0.10,592.23,5.96,9.76,15.70
2021-03-16T22:20:58.155731,1.544,21.24,39.28,571.30,12.69,12.64,4.43,1.08,265.49,0.10,605.12,5.66,9.65,11.17
2021-03-16T22:23:58.333715,1.546,21.34,39.17,568.22,11.00,17.21,5.01,1.05,271.53,0.09,605.12,5.50,8.85,11.28
2021-03-16T22:26:58.511985,1.548,21.45,39.07,562.08,9.73,18.12,4.82,1.08,276.06,0.09,592.23,5.81,9.76,13.86
2021-03-16T22:29:58.696253,1.550,21.55,38.86,569.25,10.15,17.82,5.06,1.10,278.44,0.08,592.23,5.35,8.85,9.77
2021-03-16T22:32:58.890479,1.552,21.65,38.75,576.42,8.88,14.98,4.87,1.10,282.21,0.08,605.12,5.50,9.65,15.91
2021-03-16T22:35:59.057686,1.554,21.65,38.55,573.35,8.03,15.58,5.11,1.15,285.88,0.08,592.23,5.50,9.54,11.81
2021-03-16T22:38:59.236709,1.556,21.75,38.55,574.37,7.61,15.50,5.45,1.15,287.71,0.08,592.23,5.35,9.54,12.46
2021-03-16T22:41:59.415866,1.558,21.95,38.23,572.32,6.77,16.86,5.40,1.18,290.19,0.08,566.47,5.66,9.54,12.14
2021-03-16T22:44:59.598184,1.560,22.05,38.13,573.35,6.34,16.03,5.55,1.18,290.73,0.07,553.59,7.61,13.53,18.07
2021-03-16T22:47:59.820308,1.563,22.15,37.92,571.30,5.50,19.26,5.79,1.16,291.81,0.07,527.82,18.89,37.16,66.26
2021-03-16T22:51:00.061980,1.565,22.15,37.92,577.44,5.50,17.38,5.89,1.19,290.95,0.06,502.06,23.56,46.64,82.00
2021-03-16T22:54:00.165813,1.567,22.26,37.92,569.25,5.50,16.64,5.79,1.17,291.49,0.06,527.82,21.90,42.98,64.54
2021-03-16T22:57:00.374804,1.569,22.36,37.81,578.47,5.92,15.59,6.18,1.20,289.87,0.07,605.12,20.10,37.05,50.84
2021-03-16T23:00:00.583739,1.571,22.46,37.61,574.37,3.81,16.72,6.03,1.20,289.22,0.07,669.53,19.19,34.65,49.23
2021-03-16T23:03:00.788049,1.573,22.56,37.61,571.30,3.81,17.46,6.33,1.19,289.22,0.06,721.05,17.84,32.71,43.19
2021-03-16T23:06:01.011845,1.575,22.66,37.29,581.54,5.50,14.01,6.76,1.20,286.96,0.06,733.94,15.73,29.06,34.89
2021-03-16T23:09:01.231548,1.577,22.76,36.98,581.54,5.07,16.19,6.81,1.19,286.63,0.06,708.17,14.08,24.60,31.87
2021-03-16T23:12:01.450043,1.579,22.76,36.88,576.42,3.81,16.34,6.62,1.18,283.07,0.04,682.41,13.18,22.89,32.73
2021-03-16T23:15:01.658866,1.581,22.76,36.77,585.64,2.96,19.19,6.62,1.22,281.24,0.04,643.76,12.57,21.86,28.96
2021-03-16T23:18:01.888098,1.583,22.86,36.77,571.30,1.69,21.22,6.76,1.16,278.65,0.04,592.23,11.52,19.92,23.78
2021-03-16T23:21:02.107842,1.585,22.97,36.46,583.59,2.54,17.24,6.91,1.22,276.60,0.05,540.71,10.47,18.21,28.31
2021-03-16T23:24:02.348567,1.588,22.97,36.14,570.27,2.11,15.67,6.86,1.17,272.72,0.03,476.30,9.27,16.39,20.66
2021-03-16T23:27:02.573349,1.590,23.17,36.04,586.66,2.11,21.66,6.81,1.20,269.16,0.02,411.89,8.66,14.79,21.95
2021-03-16T23:30:02.813480,1.592,23.17,35.73,587.69,1.69,20.47,7.01,1.15,270.46,0.03,373.24,8.66,15.02,24.11
2021-03-16T23:33:03.046582,1.594,23.27,35.41,578.47,0.85,21.07,7.40,1.15,265.28,0.02,321.71,8.06,14.67,24.21
